user_id,user_type,user_age_group,geographic_region,is_quebec_resident
USER_4702,Free,18-24,Montreal,TRUE
USER_4704,Free,25-34,New York City,FALSE
USER_4706,Free,18-24,New York City,FALSE
USER_4707,Premium,25-34,London,FALSE
USER_4730,Free,35-44,Vancouver,FALSE
USER_4746,Free,45+,New York City,FALSE
USER_4750,Premium,18-24,Montreal,TRUE
USER_4772,Premium,18-24,Toronto,FALSE
USER_4782,Premium,45+,Montreal,TRUE
USER_4791,Premium,25-34,Los Angeles,FALSE
USER_4802,Premium,35-44,Los Angeles,FALSE
USER_4809,Free,18-24,New York City,FALSE
USER_4815,Premium,45+,London,FALSE
USER_4825,Premium,25-34,New York City,FALSE
USER_4835,Premium,25-34,Toronto,FALSE
USER_4847,Premium,35-44,New York City,FALSE
USER_4858,Free,18-24,Vancouver,FALSE
USER_4870,Premium,35-44,Vancouver,FALSE
USER_4877,Premium,18-24,Toronto,FALSE
USER_4879,Free,35-44,Toronto,FALSE
USER_4891,Premium,25-34,Vancouver,FALSE
USER_4911,Free,45+,Los Angeles,FALSE
USER_4924,Premium,35-44,Toronto,FALSE
USER_4934,Free,18-24,New York City,FALSE
USER_4935,Free,35-44,Vancouver,FALSE
USER_4956,Free,45+,Toronto,FALSE
USER_4971,Free,35-44,New York City,FALSE
USER_4981,Free,18-24,Toronto,FALSE
USER_4999,Premium,35-44,Toronto,FALSE
USER_0005,Premium,25-34,London,FALSE
USER_0012,Premium,35-44,London,FALSE
USER_0019,Premium,35-44,Los Angeles,FALSE
USER_0035,Premium,45+,Vancouver,FALSE
USER_0086,Free,45+,Vancouver,FALSE
USER_0132,Free,45+,Los Angeles,FALSE
USER_0135,Premium,45+,London,FALSE
USER_0138,Free,25-34,Montreal,TRUE
USER_0141,Premium,25-34,Vancouver,FALSE
USER_0143,Free,25-34,Montreal,TRUE
USER_0162,Premium,25-34,New York City,FALSE
USER_0174,Premium,25-34,Vancouver,FALSE
USER_0201,Premium,18-24,Vancouver,FALSE
USER_0211,Free,45+,London,FALSE
USER_0244,Free,35-44,Toronto,FALSE
USER_0253,Free,18-24,London,FALSE
USER_0280,Premium,35-44,Montreal,TRUE
USER_0285,Premium,45+,Los Angeles,FALSE
USER_0302,Premium,45+,Montreal,TRUE
USER_0307,Free,45+,London,FALSE
USER_0312,Free,35-44,Montreal,TRUE
USER_0331,Premium,25-34,London,FALSE
USER_0340,Free,25-34,Vancouver,FALSE
USER_0346,Premium,45+,London,FALSE
USER_0352,Premium,35-44,New York City,FALSE
USER_0355,Free,35-44,Vancouver,FALSE
USER_0380,Premium,35-44,Toronto,FALSE
USER_0413,Free,35-44,Toronto,FALSE
USER_0428,Premium,45+,Los Angeles,FALSE
USER_0438,Free,25-34,New York City,FALSE
USER_0444,Premium,35-44,Los Angeles,FALSE
USER_0483,Premium,35-44,Vancouver,FALSE
USER_0505,Premium,45+,Los Angeles,FALSE
USER_0521,Premium,35-44,Toronto,FALSE
USER_0522,Free,35-44,Montreal,TRUE
USER_0580,Premium,45+,New York City,FALSE
USER_0583,Premium,45+,New York City,FALSE
USER_0589,Free,35-44,New York City,FALSE
USER_0595,Free,35-44,London,FALSE
USER_0599,Premium,45+,Montreal,TRUE
USER_0642,Premium,45+,Toronto,FALSE
USER_0652,Premium,45+,London,FALSE
USER_0661,Premium,25-34,Vancouver,FALSE
USER_0678,Free,45+,Los Angeles,FALSE
USER_0697,Premium,25-34,New York City,FALSE
USER_0698,Free,25-34,Toronto,FALSE
USER_0710,Free,35-44,New York City,FALSE
USER_0725,Premium,45+,New York City,FALSE
USER_0749,Premium,45+,Los Angeles,FALSE
USER_0758,Premium,25-34,New York City,FALSE
USER_0769,Free,45+,London,FALSE
USER_0798,Premium,35-44,London,FALSE
USER_0801,Free,45+,Toronto,FALSE
USER_0821,Free,18-24,Montreal,TRUE
USER_0842,Free,45+,Los Angeles,FALSE
USER_0845,Premium,45+,Vancouver,FALSE
USER_0859,Free,35-44,Toronto,FALSE
USER_0870,Premium,25-34,New York City,FALSE
USER_0889,Premium,45+,New York City,FALSE
USER_0906,Premium,35-44,New York City,FALSE
USER_0918,Free,45+,Los Angeles,FALSE
USER_0957,Free,35-44,Toronto,FALSE
USER_0959,Premium,25-34,London,FALSE
USER_0967,Premium,45+,London,FALSE
USER_0968,Premium,35-44,Montreal,TRUE
USER_0987,Premium,45+,Vancouver,FALSE
USER_1020,Premium,18-24,Los Angeles,FALSE
USER_1048,Free,45+,Toronto,FALSE
USER_1057,Free,35-44,London,FALSE
USER_1080,Premium,35-44,London,FALSE
USER_1081,Premium,35-44,Los Angeles,FALSE
USER_1149,Premium,35-44,Vancouver,FALSE
USER_1151,Premium,45+,New York City,FALSE
USER_1193,Premium,45+,Toronto,FALSE
USER_1198,Free,25-34,Vancouver,FALSE
USER_1213,Free,45+,Los Angeles,FALSE
USER_1254,Premium,45+,New York City,FALSE
USER_1256,Free,45+,Toronto,FALSE
USER_1262,Premium,25-34,Vancouver,FALSE
USER_1267,Free,35-44,Toronto,FALSE
USER_1268,Free,25-34,New York City,FALSE
USER_1293,Premium,35-44,London,FALSE
USER_1298,Free,45+,London,FALSE
USER_1337,Premium,45+,London,FALSE
USER_1365,Free,45+,London,FALSE
USER_1414,Premium,45+,Montreal,TRUE
USER_1444,Free,25-34,Los Angeles,FALSE
USER_1446,Premium,45+,New York City,FALSE
USER_1472,Free,45+,Toronto,FALSE
USER_1479,Premium,35-44,Montreal,TRUE
USER_1497,Premium,45+,Montreal,TRUE
USER_1499,Premium,45+,Vancouver,FALSE
USER_1503,Free,18-24,Toronto,FALSE
USER_1508,Free,35-44,Toronto,FALSE
USER_1530,Premium,45+,Los Angeles,FALSE
USER_1560,Free,35-44,Vancouver,FALSE
USER_1566,Premium,25-34,Toronto,FALSE
USER_1578,Free,45+,New York City,FALSE
USER_1579,Free,45+,Los Angeles,FALSE
USER_1581,Free,35-44,London,FALSE
USER_1606,Free,45+,New York City,FALSE
USER_1616,Premium,25-34,Toronto,FALSE
USER_1624,Premium,45+,New York City,FALSE
USER_1627,Free,18-24,Vancouver,FALSE
USER_1641,Free,45+,Vancouver,FALSE
USER_1646,Free,35-44,New York City,FALSE
USER_1677,Free,45+,New York City,FALSE
USER_1696,Free,45+,London,FALSE
USER_1698,Free,45+,New York City,FALSE
USER_1716,Premium,45+,Montreal,TRUE
USER_1738,Free,18-24,Vancouver,FALSE
USER_1742,Free,45+,Vancouver,FALSE
USER_1744,Premium,45+,Los Angeles,FALSE
USER_1751,Premium,18-24,Vancouver,FALSE
USER_1762,Premium,35-44,London,FALSE
USER_1812,Free,45+,Montreal,TRUE
USER_1817,Premium,35-44,London,FALSE
USER_1836,Premium,35-44,Toronto,FALSE
USER_1848,Free,45+,Montreal,TRUE
USER_1854,Free,45+,Vancouver,FALSE
USER_1855,Premium,45+,Vancouver,FALSE
USER_1856,Premium,25-34,London,FALSE
USER_1886,Premium,45+,London,FALSE
USER_1898,Free,35-44,Vancouver,FALSE
USER_1901,Free,35-44,London,FALSE
USER_1912,Premium,35-44,New York City,FALSE
USER_1918,Free,45+,Vancouver,FALSE
USER_1952,Premium,35-44,Toronto,FALSE
USER_1953,Free,18-24,Toronto,FALSE
USER_1962,Free,35-44,Montreal,TRUE
USER_1974,Premium,25-34,Vancouver,FALSE
USER_1975,Premium,45+,London,FALSE
USER_1976,Premium,45+,London,FALSE
USER_1985,Premium,35-44,New York City,FALSE
USER_2012,Premium,45+,London,FALSE
USER_2025,Premium,18-24,Montreal,TRUE
USER_2031,Free,45+,Toronto,FALSE
USER_2064,Premium,25-34,Montreal,TRUE
USER_2081,Free,25-34,New York City,FALSE
USER_2083,Free,45+,Los Angeles,FALSE
USER_2103,Premium,35-44,Vancouver,FALSE
USER_2107,Free,18-24,Los Angeles,FALSE
USER_2126,Free,45+,Los Angeles,FALSE
USER_2134,Free,45+,Vancouver,FALSE
USER_2136,Premium,35-44,New York City,FALSE
USER_2151,Free,45+,Los Angeles,FALSE
USER_2178,Premium,45+,New York City,FALSE
USER_2182,Free,45+,Toronto,FALSE
USER_2199,Free,35-44,Vancouver,FALSE
USER_2216,Free,45+,London,FALSE
USER_2235,Free,35-44,New York City,FALSE
USER_2242,Free,45+,Vancouver,FALSE
USER_2254,Premium,25-34,Los Angeles,FALSE
USER_2259,Premium,18-24,London,FALSE
USER_2265,Free,18-24,London,FALSE
USER_2271,Premium,45+,London,FALSE
USER_2293,Premium,35-44,London,FALSE
USER_2311,Premium,18-24,Los Angeles,FALSE
USER_2317,Premium,45+,London,FALSE
USER_2322,Premium,45+,New York City,FALSE
USER_2328,Free,45+,Toronto,FALSE
USER_2329,Premium,45+,London,FALSE
USER_2351,Premium,45+,Montreal,TRUE
USER_2353,Free,45+,New York City,FALSE
USER_2359,Free,25-34,New York City,FALSE
USER_2410,Premium,45+,Montreal,TRUE
USER_2417,Free,35-44,Vancouver,FALSE
USER_2425,Premium,45+,Montreal,TRUE
USER_2430,Premium,45+,Toronto,FALSE
USER_2435,Premium,45+,London,FALSE
USER_2462,Premium,45+,Los Angeles,FALSE
USER_2468,Free,45+,Toronto,FALSE
USER_2485,Premium,45+,Los Angeles,FALSE
USER_2489,Premium,45+,Toronto,FALSE
USER_2504,Free,45+,Toronto,FALSE
USER_2516,Free,25-34,Vancouver,FALSE
USER_2521,Free,35-44,Toronto,FALSE
USER_2553,Free,35-44,New York City,FALSE
USER_2575,Premium,45+,New York City,FALSE
USER_2577,Free,45+,London,FALSE
USER_2588,Premium,25-34,Los Angeles,FALSE
USER_2592,Premium,45+,Los Angeles,FALSE
USER_2637,Premium,35-44,New York City,FALSE
USER_2650,Free,45+,Toronto,FALSE
USER_2672,Premium,25-34,Los Angeles,FALSE
USER_2674,Free,25-34,London,FALSE
USER_2689,Free,35-44,Los Angeles,FALSE
USER_2726,Free,45+,Toronto,FALSE
USER_2773,Free,35-44,Montreal,TRUE
USER_2778,Premium,45+,Toronto,FALSE
USER_2781,Free,45+,New York City,FALSE
USER_2810,Free,18-24,London,FALSE
USER_2832,Premium,35-44,Vancouver,FALSE
USER_2843,Free,35-44,Montreal,TRUE
USER_2880,Free,45+,New York City,FALSE
USER_2889,Premium,18-24,Montreal,TRUE
USER_2897,Free,45+,London,FALSE
USER_2900,Free,45+,New York City,FALSE
USER_2906,Premium,25-34,Vancouver,FALSE
USER_2933,Premium,25-34,New York City,FALSE
USER_2947,Free,45+,Montreal,TRUE
USER_2964,Free,45+,New York City,FALSE
USER_3024,Free,25-34,Los Angeles,FALSE
USER_3028,Free,45+,New York City,FALSE
USER_3042,Free,35-44,Toronto,FALSE
USER_3045,Free,45+,New York City,FALSE
USER_3084,Premium,35-44,London,FALSE
USER_3098,Free,25-34,Los Angeles,FALSE
USER_3105,Premium,35-44,Toronto,FALSE
USER_3113,Free,35-44,London,FALSE
USER_3118,Free,45+,Montreal,TRUE
USER_3128,Premium,35-44,London,FALSE
USER_3135,Free,45+,Vancouver,FALSE
USER_3153,Free,45+,Vancouver,FALSE
USER_3154,Premium,45+,Toronto,FALSE
USER_3159,Free,45+,Montreal,TRUE
USER_3180,Free,25-34,Toronto,FALSE
USER_3181,Free,18-24,Montreal,TRUE
USER_3193,Premium,25-34,London,FALSE
USER_3203,Premium,45+,Toronto,FALSE
USER_3220,Premium,35-44,New York City,FALSE
USER_3239,Premium,35-44,Toronto,FALSE
USER_3297,Premium,25-34,Montreal,TRUE
USER_3298,Free,35-44,Montreal,TRUE
USER_3311,Free,45+,Los Angeles,FALSE
USER_3345,Premium,18-24,Vancouver,FALSE
USER_3348,Free,25-34,Montreal,TRUE
USER_3356,Premium,45+,Toronto,FALSE
USER_3376,Premium,18-24,Toronto,FALSE
USER_3380,Free,45+,London,FALSE
USER_3393,Free,35-44,Montreal,TRUE
USER_3397,Free,45+,Vancouver,FALSE
USER_3426,Free,25-34,Montreal,TRUE
USER_3430,Premium,45+,Vancouver,FALSE
USER_3453,Premium,35-44,Toronto,FALSE
USER_3459,Premium,45+,Montreal,TRUE
USER_3467,Free,45+,Vancouver,FALSE
USER_3492,Free,45+,New York City,FALSE
USER_3507,Premium,25-34,Montreal,TRUE
USER_3524,Free,35-44,Toronto,FALSE
USER_3555,Free,25-34,Montreal,TRUE
USER_3556,Free,45+,Toronto,FALSE
USER_3559,Premium,35-44,London,FALSE
USER_3564,Premium,45+,Vancouver,FALSE
USER_3575,Premium,35-44,Vancouver,FALSE
USER_3578,Premium,25-34,New York City,FALSE
USER_3587,Premium,45+,New York City,FALSE
USER_3622,Free,45+,London,FALSE
USER_3632,Free,45+,Toronto,FALSE
USER_3646,Premium,25-34,London,FALSE
USER_3653,Free,35-44,New York City,FALSE
USER_3664,Premium,35-44,Los Angeles,FALSE
USER_3666,Free,45+,New York City,FALSE
USER_3676,Premium,35-44,London,FALSE
USER_3689,Premium,45+,Toronto,FALSE
USER_3708,Premium,25-34,Los Angeles,FALSE
USER_3711,Free,25-34,London,FALSE
USER_3716,Free,45+,London,FALSE
USER_3717,Premium,18-24,Toronto,FALSE
USER_3728,Premium,45+,Montreal,TRUE
USER_3732,Free,35-44,Montreal,TRUE
USER_3763,Free,45+,Vancouver,FALSE
USER_3806,Premium,18-24,Los Angeles,FALSE
USER_3815,Premium,45+,Toronto,FALSE
USER_3871,Free,35-44,London,FALSE
USER_3876,Free,45+,Vancouver,FALSE
USER_3882,Premium,45+,Vancouver,FALSE
USER_3899,Free,35-44,Toronto,FALSE
USER_3919,Premium,25-34,Montreal,TRUE
USER_3925,Premium,35-44,Montreal,TRUE
USER_3935,Premium,25-34,Toronto,FALSE
USER_3983,Premium,45+,Montreal,TRUE
USER_3990,Free,45+,Los Angeles,FALSE
USER_4004,Premium,35-44,Montreal,TRUE
USER_4006,Premium,45+,London,FALSE
USER_4014,Premium,25-34,Los Angeles,FALSE
USER_4018,Premium,45+,Vancouver,FALSE
USER_4029,Premium,35-44,Toronto,FALSE
USER_4031,Free,45+,Montreal,TRUE
USER_4037,Free,35-44,Los Angeles,FALSE
USER_4064,Free,35-44,London,FALSE
USER_4092,Premium,45+,Toronto,FALSE
USER_4093,Free,35-44,New York City,FALSE
USER_4100,Free,35-44,New York City,FALSE
USER_4119,Free,18-24,Los Angeles,FALSE
USER_4141,Premium,35-44,London,FALSE
USER_4155,Premium,35-44,London,FALSE
USER_4184,Premium,45+,Los Angeles,FALSE
USER_4196,Free,35-44,New York City,FALSE
USER_4205,Premium,45+,New York City,FALSE
USER_4206,Premium,45+,Los Angeles,FALSE
USER_4208,Free,25-34,Toronto,FALSE
USER_4210,Premium,45+,Montreal,TRUE
USER_4212,Free,45+,Toronto,FALSE
USER_4220,Free,25-34,London,FALSE
USER_4221,Free,35-44,Los Angeles,FALSE
USER_4228,Free,45+,London,FALSE
USER_4264,Premium,35-44,New York City,FALSE
USER_4277,Free,35-44,New York City,FALSE
USER_4286,Free,25-34,London,FALSE
USER_4304,Free,45+,Vancouver,FALSE
USER_4311,Premium,35-44,Toronto,FALSE
USER_4320,Free,45+,New York City,FALSE
USER_4333,Free,25-34,Los Angeles,FALSE
USER_4357,Free,35-44,Vancouver,FALSE
USER_4371,Free,25-34,Vancouver,FALSE
USER_4375,Free,35-44,London,FALSE
USER_4377,Free,18-24,Vancouver,FALSE
USER_4381,Premium,25-34,Montreal,TRUE
USER_4405,Free,45+,Vancouver,FALSE
USER_4444,Premium,35-44,Los Angeles,FALSE
USER_4471,Premium,35-44,Montreal,TRUE
USER_4472,Premium,45+,Montreal,TRUE
USER_4487,Premium,45+,Vancouver,FALSE
USER_4496,Premium,45+,Vancouver,FALSE
USER_4529,Premium,45+,Toronto,FALSE
USER_4557,Free,45+,New York City,FALSE
USER_4570,Free,35-44,Vancouver,FALSE
USER_4597,Premium,45+,London,FALSE
USER_4600,Premium,45+,New York City,FALSE
USER_4601,Free,18-24,New York City,FALSE
USER_4615,Premium,45+,Los Angeles,FALSE
USER_4616,Premium,45+,Vancouver,FALSE
USER_4626,Premium,45+,London,FALSE
USER_4628,Free,35-44,London,FALSE
USER_4646,Free,35-44,Vancouver,FALSE
USER_4679,Free,45+,Vancouver,FALSE
USER_4680,Premium,45+,Vancouver,FALSE
USER_4693,Premium,45+,Montreal,TRUE
USER_4695,Premium,45+,New York City,FALSE
USER_4699,Premium,35-44,New York City,FALSE
USER_4711,Premium,35-44,New York City,FALSE
USER_4712,Premium,45+,Vancouver,FALSE
USER_4713,Premium,35-44,Los Angeles,FALSE
USER_4722,Premium,35-44,New York City,FALSE
USER_4733,Premium,35-44,Los Angeles,FALSE
USER_4735,Premium,45+,London,FALSE
USER_4745,Premium,45+,Vancouver,FALSE
USER_4752,Premium,45+,Toronto,FALSE
USER_4757,Free,45+,Montreal,TRUE
USER_4762,Premium,18-24,New York City,FALSE
USER_4769,Free,45+,Montreal,TRUE
USER_4773,Free,35-44,Toronto,FALSE
USER_4777,Free,45+,London,FALSE
USER_4810,Free,35-44,Los Angeles,FALSE
USER_4816,Premium,18-24,Montreal,TRUE
USER_4822,Premium,25-34,Toronto,FALSE
USER_4827,Free,45+,Toronto,FALSE
USER_4832,Premium,45+,Montreal,TRUE
USER_4834,Premium,25-34,New York City,FALSE
USER_4838,Premium,45+,Montreal,TRUE
USER_4840,Free,45+,Montreal,TRUE
USER_4880,Premium,45+,Toronto,FALSE
USER_4958,Free,45+,Los Angeles,FALSE
USER_4965,Premium,25-34,New York City,FALSE
USER_4989,Premium,18-24,London,FALSE
USER_0006,Premium,45+,Los Angeles,FALSE
USER_0007,Premium,25-34,New York City,FALSE
USER_0018,Free,18-24,Montreal,TRUE
USER_0046,Premium,35-44,Montreal,TRUE
USER_0049,Free,35-44,New York City,FALSE
USER_0054,Free,45+,London,FALSE
USER_0060,Free,18-24,Toronto,FALSE
USER_0087,Premium,35-44,London,FALSE
USER_0088,Premium,35-44,New York City,FALSE
USER_0089,Free,35-44,New York City,FALSE
USER_0092,Premium,35-44,New York City,FALSE
USER_0096,Premium,18-24,Los Angeles,FALSE
USER_0104,Free,18-24,London,FALSE
USER_0110,Free,25-34,Vancouver,FALSE
USER_0119,Premium,25-34,New York City,FALSE
USER_0127,Premium,25-34,Montreal,TRUE
USER_0129,Premium,25-34,New York City,FALSE
USER_0157,Free,25-34,London,FALSE
USER_0175,Free,35-44,New York City,FALSE
USER_0177,Free,18-24,New York City,FALSE
USER_0184,Premium,18-24,London,FALSE
USER_0189,Free,25-34,Los Angeles,FALSE
USER_0190,Premium,18-24,Los Angeles,FALSE
USER_0213,Free,25-34,Vancouver,FALSE
USER_0221,Premium,25-34,Vancouver,FALSE
USER_0225,Free,35-44,London,FALSE
USER_0227,Premium,18-24,Vancouver,FALSE
USER_0228,Premium,25-34,Montreal,TRUE
USER_0230,Free,45+,New York City,FALSE
USER_0231,Free,25-34,Toronto,FALSE
USER_0262,Free,18-24,Vancouver,FALSE
USER_0291,Premium,18-24,Toronto,FALSE
USER_0298,Premium,25-34,Montreal,TRUE
USER_0310,Premium,35-44,Toronto,FALSE
USER_0324,Free,25-34,Montreal,TRUE
USER_0328,Free,25-34,Los Angeles,FALSE
USER_0349,Free,25-34,Toronto,FALSE
USER_0356,Premium,25-34,Toronto,FALSE
USER_0364,Premium,18-24,London,FALSE
USER_0374,Free,25-34,Vancouver,FALSE
USER_0396,Free,45+,Vancouver,FALSE
USER_0404,Free,45+,Montreal,TRUE
USER_0416,Free,18-24,London,FALSE
USER_0442,Premium,18-24,Montreal,TRUE
USER_0462,Premium,35-44,Los Angeles,FALSE
USER_0468,Free,25-34,Vancouver,FALSE
USER_0485,Free,45+,Vancouver,FALSE
USER_0488,Free,35-44,New York City,FALSE
USER_0509,Free,18-24,Toronto,FALSE
USER_0531,Premium,35-44,Los Angeles,FALSE
USER_0542,Free,18-24,Montreal,TRUE
USER_0544,Premium,25-34,New York City,FALSE
USER_0561,Free,45+,Montreal,TRUE
USER_0568,Free,35-44,Montreal,TRUE
USER_0606,Premium,25-34,Los Angeles,FALSE
USER_0608,Free,18-24,Toronto,FALSE
USER_0615,Free,25-34,Montreal,TRUE
USER_0623,Premium,25-34,Montreal,TRUE
USER_0639,Premium,25-34,Toronto,FALSE
USER_0644,Premium,35-44,Toronto,FALSE
USER_0655,Free,25-34,Toronto,FALSE
USER_0657,Free,25-34,Toronto,FALSE
USER_0680,Premium,18-24,Vancouver,FALSE
USER_0700,Free,18-24,New York City,FALSE
USER_0721,Premium,45+,Vancouver,FALSE
USER_0727,Premium,25-34,Los Angeles,FALSE
USER_0731,Premium,35-44,Toronto,FALSE
USER_0755,Premium,18-24,Vancouver,FALSE
USER_0756,Premium,25-34,Los Angeles,FALSE
USER_0757,Premium,18-24,London,FALSE
USER_0764,Premium,25-34,Toronto,FALSE
USER_0776,Premium,25-34,New York City,FALSE
USER_0813,Premium,18-24,Los Angeles,FALSE
USER_0825,Free,35-44,Los Angeles,FALSE
USER_0837,Premium,18-24,Montreal,TRUE
USER_0841,Premium,25-34,Montreal,TRUE
USER_0860,Premium,18-24,Montreal,TRUE
USER_0881,Premium,35-44,Los Angeles,FALSE
USER_0887,Free,35-44,Montreal,TRUE
USER_0888,Premium,35-44,New York City,FALSE
USER_0905,Premium,35-44,Toronto,FALSE
USER_0913,Premium,35-44,Vancouver,FALSE
USER_0931,Premium,35-44,Toronto,FALSE
USER_0936,Free,25-34,London,FALSE
USER_0949,Premium,45+,Montreal,TRUE
USER_0976,Premium,35-44,Los Angeles,FALSE
USER_0988,Premium,18-24,New York City,FALSE
USER_0998,Premium,35-44,Toronto,FALSE
USER_1005,Free,25-34,Toronto,FALSE
USER_1017,Premium,18-24,Los Angeles,FALSE
USER_1024,Premium,25-34,Montreal,TRUE
USER_1031,Free,25-34,New York City,FALSE
USER_1035,Free,25-34,Montreal,TRUE
USER_1038,Premium,18-24,London,FALSE
USER_1049,Premium,18-24,Toronto,FALSE
USER_1051,Premium,45+,London,FALSE
USER_1065,Premium,35-44,Montreal,TRUE
USER_1070,Premium,45+,Los Angeles,FALSE
USER_1074,Free,18-24,London,FALSE
USER_1087,Premium,18-24,Toronto,FALSE
USER_1091,Free,45+,New York City,FALSE
USER_1093,Premium,45+,Montreal,TRUE
USER_1098,Free,25-34,Los Angeles,FALSE
USER_1110,Premium,25-34,Los Angeles,FALSE
USER_1128,Premium,35-44,Los Angeles,FALSE
USER_1131,Premium,18-24,Vancouver,FALSE
USER_1153,Free,18-24,Montreal,TRUE
USER_1156,Premium,25-34,Montreal,TRUE
USER_1157,Premium,45+,New York City,FALSE
USER_1187,Free,35-44,Toronto,FALSE
USER_1196,Free,18-24,New York City,FALSE
USER_1210,Free,25-34,London,FALSE
USER_1212,Premium,18-24,Vancouver,FALSE
USER_1218,Free,25-34,London,FALSE
USER_1220,Premium,18-24,Vancouver,FALSE
USER_1305,Premium,18-24,Toronto,FALSE
USER_1311,Free,25-34,Vancouver,FALSE
USER_1316,Free,35-44,London,FALSE
USER_1320,Premium,25-34,London,FALSE
USER_1322,Premium,18-24,Toronto,FALSE
USER_1325,Premium,35-44,Los Angeles,FALSE
USER_1341,Free,35-44,Toronto,FALSE
USER_1344,Premium,25-34,Los Angeles,FALSE
USER_1377,Premium,35-44,Vancouver,FALSE
USER_1393,Premium,35-44,Vancouver,FALSE
USER_1452,Premium,35-44,London,FALSE
USER_1458,Premium,35-44,Montreal,TRUE
USER_1476,Premium,35-44,Vancouver,FALSE
USER_1488,Premium,18-24,Toronto,FALSE
USER_1493,Free,25-34,Vancouver,FALSE
USER_1509,Free,35-44,Vancouver,FALSE
USER_1515,Free,35-44,London,FALSE
USER_1529,Free,18-24,London,FALSE
USER_1540,Premium,45+,London,FALSE
USER_1562,Premium,18-24,Los Angeles,FALSE
USER_1564,Premium,25-34,New York City,FALSE
USER_1592,Free,25-34,Los Angeles,FALSE
USER_1602,Premium,25-34,London,FALSE
USER_1634,Free,35-44,Vancouver,FALSE
USER_1649,Premium,25-34,Vancouver,FALSE
USER_1663,Free,25-34,Los Angeles,FALSE
USER_1674,Free,35-44,London,FALSE
USER_1681,Free,35-44,Vancouver,FALSE
USER_1690,Free,35-44,Montreal,TRUE
USER_1694,Free,35-44,Vancouver,FALSE
USER_1699,Premium,18-24,Montreal,TRUE
USER_1701,Free,18-24,Vancouver,FALSE
USER_1722,Free,25-34,London,FALSE
USER_1728,Premium,35-44,Toronto,FALSE
USER_1736,Premium,18-24,New York City,FALSE
USER_1748,Premium,18-24,Los Angeles,FALSE
USER_1749,Free,45+,New York City,FALSE
USER_1755,Free,25-34,Los Angeles,FALSE
USER_1756,Free,35-44,Los Angeles,FALSE
USER_1770,Premium,35-44,Montreal,TRUE
USER_1778,Premium,35-44,Montreal,TRUE
USER_1779,Premium,45+,London,FALSE
USER_1787,Premium,18-24,Vancouver,FALSE
USER_1790,Free,45+,Los Angeles,FALSE
USER_1799,Premium,18-24,Montreal,TRUE
USER_1802,Premium,18-24,Los Angeles,FALSE
USER_1806,Free,18-24,Los Angeles,FALSE
USER_1838,Free,45+,London,FALSE
USER_1863,Premium,25-34,Montreal,TRUE
USER_1873,Premium,25-34,Vancouver,FALSE
USER_1879,Free,25-34,Toronto,FALSE
USER_1884,Free,25-34,New York City,FALSE
USER_1885,Free,25-34,London,FALSE
USER_1891,Premium,25-34,Toronto,FALSE
USER_1936,Free,35-44,London,FALSE
USER_1979,Free,25-34,London,FALSE
USER_1980,Free,35-44,London,FALSE
USER_2002,Premium,35-44,Los Angeles,FALSE
USER_2005,Free,45+,Toronto,FALSE
USER_2021,Free,35-44,Montreal,TRUE
USER_2022,Premium,35-44,Toronto,FALSE
USER_2048,Premium,18-24,New York City,FALSE
USER_2060,Premium,18-24,Toronto,FALSE
USER_2070,Free,25-34,London,FALSE
USER_2088,Premium,18-24,Los Angeles,FALSE
USER_2091,Free,18-24,Montreal,TRUE
USER_2094,Premium,18-24,London,FALSE
USER_2118,Free,25-34,Los Angeles,FALSE
USER_2133,Free,18-24,Vancouver,FALSE
USER_2152,Free,18-24,New York City,FALSE
USER_2164,Free,25-34,Los Angeles,FALSE
USER_2165,Free,25-34,London,FALSE
USER_2168,Premium,35-44,Toronto,FALSE
USER_2176,Free,18-24,Los Angeles,FALSE
USER_2189,Premium,18-24,Toronto,FALSE
USER_2193,Free,18-24,Toronto,FALSE
USER_2194,Premium,35-44,Montreal,TRUE
USER_2200,Premium,25-34,London,FALSE
USER_2208,Free,18-24,London,FALSE
USER_2224,Premium,25-34,London,FALSE
USER_2231,Premium,25-34,Toronto,FALSE
USER_2233,Premium,18-24,Toronto,FALSE
USER_2245,Free,18-24,London,FALSE
USER_2247,Free,25-34,Montreal,TRUE
USER_2256,Free,25-34,Los Angeles,FALSE
USER_2258,Premium,25-34,Vancouver,FALSE
USER_2263,Free,25-34,Vancouver,FALSE
USER_2267,Premium,25-34,Los Angeles,FALSE
USER_2269,Premium,35-44,New York City,FALSE
USER_2276,Free,45+,Montreal,TRUE
USER_2281,Free,18-24,Vancouver,FALSE
USER_2283,Free,18-24,Los Angeles,FALSE
USER_2284,Premium,25-34,New York City,FALSE
USER_2301,Premium,18-24,New York City,FALSE
USER_2305,Premium,35-44,Montreal,TRUE
USER_2323,Premium,25-34,Montreal,TRUE
USER_2337,Premium,18-24,Los Angeles,FALSE
USER_2358,Premium,25-34,Toronto,FALSE
USER_2375,Free,35-44,Montreal,TRUE
USER_2385,Free,45+,Montreal,TRUE
USER_2396,Premium,35-44,Montreal,TRUE
USER_2404,Free,35-44,Montreal,TRUE
USER_2408,Premium,18-24,Vancouver,FALSE
USER_2418,Free,45+,Vancouver,FALSE
USER_2422,Premium,18-24,New York City,FALSE
USER_2426,Free,35-44,London,FALSE
USER_2437,Premium,25-34,London,FALSE
USER_2442,Premium,45+,Montreal,TRUE
