stream_id,user_id,track_id,stream_date,stream_time,hour_of_day,device_type,stream_duration_sec,completed,skipped,replayed,added_to_playlist
STR_20240628_45265,USER_3482,TRK_2097,6/28/2024,20:47:06,20,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240506_38464,USER_3487,TRK_9799,5/6/2024,13:35:46,13,Smart Speaker,71,FALSE,TRUE,FALSE,FALSE
STR_20240113_84867,USER_3497,TRK_6502,1/13/2024,1:42:37,1,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240421_38730,USER_3504,TRK_9570,4/21/2024,1:51:30,1,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240425_05039,USER_3506,TRK_4781,4/25/2024,23:15:33,23,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240114_62701,USER_3508,TRK_8404,1/14/2024,0:59:43,0,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240504_24579,USER_3512,TRK_5826,5/4/2024,22:04:49,22,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240623_52794,USER_3512,TRK_9922,6/23/2024,23:26:01,23,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240129_30066,USER_3514,TRK_4774,1/29/2024,22:45:59,22,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240104_81305,USER_3523,TRK_4991,1/4/2024,1:55:41,1,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240113_38666,USER_3532,TRK_7074,1/13/2024,16:03:35,16,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240213_99964,USER_3544,TRK_7926,2/13/2024,23:50:08,23,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240520_11327,USER_3556,TRK_1866,5/20/2024,22:16:00,22,Mobile,114,FALSE,TRUE,FALSE,FALSE
STR_20240405_86828,USER_3564,TRK_2020,4/5/2024,12:47:05,12,Desktop,210,TRUE,FALSE,TRUE,TRUE
STR_20240609_98492,USER_3566,TRK_8035,6/9/2024,11:22:05,11,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240325_79458,USER_3575,TRK_6139,3/25/2024,22:07:56,22,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240410_82013,USER_3578,TRK_9748,4/10/2024,22:21:40,22,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240311_50710,USER_3582,TRK_8804,3/11/2024,12:26:12,12,Desktop,210,TRUE,FALSE,TRUE,TRUE
STR_20240418_72477,USER_3586,TRK_1937,4/18/2024,7:01:04,7,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240112_01807,USER_3597,TRK_1671,1/12/2024,23:13:13,23,Mobile,80,FALSE,TRUE,FALSE,FALSE
STR_20240504_62587,USER_3599,TRK_7338,5/4/2024,13:36:00,13,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240111_89143,USER_3610,TRK_7158,1/11/2024,21:52:31,21,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240428_06979,USER_3610,TRK_4725,4/28/2024,21:06:52,21,Mobile,210,TRUE,FALSE,TRUE,TRUE
STR_20240105_28920,USER_3623,TRK_4377,1/5/2024,13:55:49,13,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240619_27247,USER_3624,TRK_1375,6/19/2024,11:51:06,11,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240507_74728,USER_3626,TRK_1076,5/7/2024,22:45:08,22,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240603_35143,USER_3646,TRK_1368,6/3/2024,8:27:40,8,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240604_17825,USER_3658,TRK_1522,6/4/2024,19:43:05,19,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240612_42826,USER_3671,TRK_6596,6/12/2024,12:32:48,12,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240418_58137,USER_3675,TRK_4197,4/18/2024,4:50:45,4,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240210_71374,USER_3676,TRK_4507,2/10/2024,0:35:12,0,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240608_30672,USER_3678,TRK_5668,6/8/2024,20:10:46,20,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240227_98051,USER_3684,TRK_7336,2/27/2024,19:02:36,19,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240508_78234,USER_3688,TRK_8924,5/8/2024,5:11:02,5,Smart Speaker,83,FALSE,TRUE,FALSE,FALSE
STR_20240308_45585,USER_3699,TRK_5550,3/8/2024,3:32:39,3,Mobile,117,FALSE,TRUE,FALSE,FALSE
STR_20240328_23561,USER_3708,TRK_2024,3/28/2024,20:24:53,20,Desktop,143,FALSE,TRUE,FALSE,FALSE
STR_20240118_62309,USER_3710,TRK_3443,1/18/2024,10:19:56,10,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240421_83161,USER_3717,TRK_3138,4/21/2024,0:49:37,0,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240430_27823,USER_3731,TRK_9333,4/30/2024,11:02:16,11,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240329_27491,USER_3736,TRK_9020,3/29/2024,6:30:03,6,Mobile,94,FALSE,TRUE,FALSE,FALSE
STR_20240110_47014,USER_3748,TRK_8864,1/10/2024,13:09:59,13,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240316_04310,USER_3756,TRK_7790,3/16/2024,1:47:02,1,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240411_78901,USER_3766,TRK_2137,4/11/2024,2:56:36,2,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240207_53564,USER_3782,TRK_2677,2/7/2024,22:17:57,22,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240104_77469,USER_3794,TRK_1611,1/4/2024,15:38:17,15,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240125_11068,USER_3797,TRK_1996,1/25/2024,20:42:23,20,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240114_20088,USER_3804,TRK_5075,1/14/2024,23:19:51,23,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240212_42055,USER_3804,TRK_8865,2/12/2024,19:25:33,19,Mobile,144,FALSE,TRUE,FALSE,FALSE
STR_20240313_10832,USER_3809,TRK_2743,3/13/2024,9:43:52,9,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240128_96603,USER_3813,TRK_2212,1/28/2024,23:34:30,23,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240502_03735,USER_3829,TRK_8080,5/2/2024,2:07:43,2,Smart Speaker,126,FALSE,TRUE,FALSE,FALSE
STR_20240120_26742,USER_3832,TRK_3399,1/20/2024,12:32:31,12,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240217_41098,USER_3833,TRK_8872,2/17/2024,12:14:05,12,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240517_75641,USER_3834,TRK_8295,5/17/2024,1:58:21,1,Desktop,89,FALSE,TRUE,FALSE,FALSE
STR_20240413_59194,USER_3835,TRK_7262,4/13/2024,1:10:08,1,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240224_45812,USER_3839,TRK_7433,2/24/2024,0:39:52,0,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240331_04074,USER_3840,TRK_5143,3/31/2024,18:38:27,18,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240517_39130,USER_3848,TRK_2212,5/17/2024,6:49:04,6,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240121_07059,USER_3849,TRK_5557,1/21/2024,12:34:42,12,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240226_23282,USER_3851,TRK_5562,2/26/2024,22:57:21,22,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240531_33148,USER_3853,TRK_5445,5/31/2024,13:38:09,13,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240229_38368,USER_3854,TRK_9462,2/29/2024,0:14:16,0,Mobile,83,FALSE,TRUE,FALSE,FALSE
STR_20240212_81351,USER_3858,TRK_5214,2/12/2024,1:07:34,1,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240211_65016,USER_3860,TRK_2196,2/11/2024,23:02:36,23,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240528_73290,USER_3863,TRK_6400,5/28/2024,2:32:26,2,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240519_85734,USER_3867,TRK_1194,5/19/2024,22:00:49,22,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240503_73011,USER_3874,TRK_5706,5/3/2024,23:11:50,23,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240603_53503,USER_3887,TRK_4813,6/3/2024,11:32:18,11,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240113_91996,USER_3887,TRK_5140,1/13/2024,15:41:53,15,Mobile,121,FALSE,TRUE,FALSE,FALSE
STR_20240107_98062,USER_3889,TRK_2427,1/7/2024,20:17:26,20,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240217_68287,USER_3889,TRK_4289,2/17/2024,10:22:04,10,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240112_17630,USER_3894,TRK_6528,1/12/2024,23:26:47,23,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240318_19324,USER_3898,TRK_6705,3/18/2024,0:15:23,0,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240628_87898,USER_3902,TRK_5220,6/28/2024,2:27:45,2,Smart Speaker,74,FALSE,TRUE,FALSE,FALSE
STR_20240614_98124,USER_3903,TRK_4201,6/14/2024,1:19:53,1,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240424_01247,USER_3907,TRK_4599,4/24/2024,7:25:40,7,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240319_39271,USER_3909,TRK_9059,3/19/2024,10:16:09,10,Mobile,99,FALSE,TRUE,FALSE,FALSE
STR_20240521_79664,USER_3920,TRK_5625,5/21/2024,22:23:45,22,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240609_82803,USER_3921,TRK_8612,6/9/2024,2:37:47,2,Desktop,74,FALSE,TRUE,FALSE,FALSE
STR_20240319_32054,USER_3936,TRK_9592,3/19/2024,18:53:53,18,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240120_68531,USER_3948,TRK_7756,1/20/2024,20:22:54,20,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240529_86087,USER_3949,TRK_7869,5/29/2024,0:48:05,0,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240130_93314,USER_3955,TRK_6245,1/30/2024,22:41:41,22,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240213_80736,USER_3966,TRK_6155,2/13/2024,12:56:51,12,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240516_66041,USER_3969,TRK_6613,5/16/2024,15:47:32,15,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240406_72814,USER_3983,TRK_7127,4/6/2024,22:23:14,22,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240110_91405,USER_3984,TRK_8259,1/10/2024,1:08:55,1,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240222_26045,USER_3992,TRK_6153,2/22/2024,1:23:53,1,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240514_62932,USER_3995,TRK_9297,5/14/2024,13:17:55,13,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240609_21700,USER_3995,TRK_3852,6/9/2024,14:35:40,14,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240301_69923,USER_4018,TRK_1916,3/1/2024,22:13:09,22,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240623_31737,USER_4020,TRK_8029,6/23/2024,3:55:49,3,Mobile,103,FALSE,TRUE,FALSE,FALSE
STR_20240126_36956,USER_4031,TRK_9804,1/26/2024,22:27:09,22,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240223_39211,USER_4032,TRK_7187,2/23/2024,10:39:17,10,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240221_82047,USER_4034,TRK_6615,2/21/2024,7:18:50,7,Desktop,137,FALSE,TRUE,FALSE,FALSE
STR_20240217_49550,USER_4036,TRK_3202,2/17/2024,19:52:14,19,Mobile,143,FALSE,TRUE,FALSE,FALSE
STR_20240310_07794,USER_4037,TRK_9660,3/10/2024,4:41:04,4,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240513_34340,USER_4044,TRK_6860,5/13/2024,0:51:44,0,Mobile,71,FALSE,TRUE,FALSE,FALSE
STR_20240401_52002,USER_4048,TRK_5428,4/1/2024,16:16:42,16,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240504_28365,USER_4049,TRK_9499,5/4/2024,23:03:22,23,Desktop,210,TRUE,FALSE,TRUE,TRUE
STR_20240308_73365,USER_4052,TRK_3551,3/8/2024,1:22:43,1,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240602_99199,USER_4054,TRK_7618,6/2/2024,8:49:23,8,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240211_86099,USER_4057,TRK_7179,2/11/2024,15:36:44,15,Desktop,112,FALSE,TRUE,FALSE,FALSE
STR_20240124_79359,USER_4058,TRK_4232,1/24/2024,0:50:43,0,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240404_69112,USER_4058,TRK_3540,4/4/2024,14:27:40,14,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240109_18683,USER_4061,TRK_7387,1/9/2024,15:10:10,15,Desktop,65,FALSE,TRUE,FALSE,FALSE
STR_20240626_02118,USER_4061,TRK_3515,6/26/2024,13:40:48,13,Mobile,65,FALSE,TRUE,FALSE,FALSE
STR_20240202_03865,USER_4065,TRK_7471,2/2/2024,2:54:53,2,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240620_60205,USER_4087,TRK_6840,6/20/2024,23:21:14,23,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240627_86357,USER_4095,TRK_1158,6/27/2024,11:28:28,11,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240123_96975,USER_4098,TRK_6652,1/23/2024,22:21:02,22,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240621_44316,USER_4112,TRK_7310,6/21/2024,2:29:30,2,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240126_56463,USER_4118,TRK_6131,1/26/2024,1:47:55,1,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240323_65379,USER_4134,TRK_4953,3/23/2024,5:05:08,5,Desktop,126,FALSE,TRUE,FALSE,FALSE
STR_20240628_34245,USER_4140,TRK_8416,6/28/2024,14:18:09,14,Desktop,141,FALSE,TRUE,FALSE,FALSE
STR_20240418_86758,USER_4146,TRK_9169,4/18/2024,17:27:19,17,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240404_67879,USER_4162,TRK_3808,4/4/2024,14:52:22,14,Smart Speaker,65,FALSE,TRUE,FALSE,FALSE
STR_20240114_21366,USER_4173,TRK_7507,1/14/2024,2:24:02,2,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240212_35436,USER_4182,TRK_9550,2/12/2024,22:17:22,22,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240119_99740,USER_4183,TRK_3068,1/19/2024,0:19:06,0,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240518_19993,USER_4183,TRK_8486,5/18/2024,21:18:03,21,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240229_21809,USER_4196,TRK_3687,2/29/2024,19:57:59,19,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240513_85439,USER_4201,TRK_4724,5/13/2024,15:48:55,15,Mobile,117,FALSE,TRUE,FALSE,FALSE
STR_20240206_41523,USER_4215,TRK_8674,2/6/2024,0:13:50,0,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240222_94335,USER_4218,TRK_3773,2/22/2024,22:46:18,22,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240123_85126,USER_4223,TRK_3433,1/23/2024,1:09:49,1,Mobile,96,FALSE,TRUE,FALSE,FALSE
STR_20240404_78022,USER_4226,TRK_6295,4/4/2024,0:29:51,0,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240619_82574,USER_4232,TRK_6227,6/19/2024,20:49:18,20,Mobile,94,FALSE,TRUE,FALSE,FALSE
STR_20240219_03093,USER_4241,TRK_7267,2/19/2024,12:13:25,12,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240112_34314,USER_4242,TRK_3207,1/12/2024,3:32:09,3,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240424_60680,USER_4246,TRK_9392,4/24/2024,13:40:02,13,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240519_20510,USER_4247,TRK_2915,5/19/2024,22:05:50,22,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240617_99684,USER_4258,TRK_6355,6/17/2024,1:44:42,1,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240412_35507,USER_4266,TRK_7284,4/12/2024,23:29:17,23,Desktop,100,FALSE,TRUE,FALSE,FALSE
STR_20240207_37549,USER_4269,TRK_7564,2/7/2024,12:38:27,12,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240106_79120,USER_4270,TRK_7726,1/6/2024,9:10:50,9,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240127_79929,USER_4283,TRK_9586,1/27/2024,20:53:21,20,Mobile,94,FALSE,TRUE,FALSE,FALSE
STR_20240524_95539,USER_4286,TRK_4734,5/24/2024,15:38:36,15,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240509_87085,USER_4287,TRK_1022,5/9/2024,23:50:21,23,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240228_98013,USER_4300,TRK_3157,2/28/2024,3:09:03,3,Desktop,98,FALSE,TRUE,FALSE,FALSE
STR_20240619_28657,USER_4306,TRK_9807,6/19/2024,0:20:49,0,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240222_52316,USER_4318,TRK_7139,2/22/2024,5:19:35,5,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240221_62505,USER_4329,TRK_2037,2/21/2024,22:45:38,22,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240115_74875,USER_4335,TRK_1807,1/15/2024,10:08:47,10,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240413_49967,USER_4340,TRK_3008,4/13/2024,10:34:26,10,Mobile,124,FALSE,TRUE,FALSE,FALSE
STR_20240518_26891,USER_4343,TRK_4042,5/18/2024,19:21:53,19,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240324_76070,USER_4345,TRK_5894,3/24/2024,10:03:24,10,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240220_82070,USER_4346,TRK_3302,2/20/2024,1:26:15,1,Mobile,85,FALSE,TRUE,FALSE,FALSE
STR_20240207_22469,USER_4356,TRK_4388,2/7/2024,6:26:07,6,Mobile,134,FALSE,TRUE,FALSE,FALSE
STR_20240326_32795,USER_4358,TRK_8219,3/26/2024,22:14:48,22,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240604_14769,USER_4359,TRK_4915,6/4/2024,4:18:36,4,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240311_86677,USER_4376,TRK_4496,3/11/2024,13:57:34,13,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240424_61830,USER_4392,TRK_9543,4/24/2024,15:05:41,15,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240312_53590,USER_4396,TRK_2819,3/12/2024,23:44:30,23,Mobile,210,TRUE,FALSE,TRUE,TRUE
STR_20240628_17782,USER_4404,TRK_4846,6/28/2024,9:26:07,9,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240226_98276,USER_4406,TRK_7223,2/26/2024,13:54:24,13,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240405_69889,USER_4408,TRK_3742,4/5/2024,12:32:28,12,Mobile,68,FALSE,TRUE,FALSE,FALSE
STR_20240227_58627,USER_4417,TRK_6489,2/27/2024,14:20:43,14,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240620_28974,USER_4418,TRK_1323,6/20/2024,1:48:30,1,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240117_99392,USER_4421,TRK_8999,1/17/2024,20:06:08,20,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240105_28478,USER_4422,TRK_4839,1/5/2024,6:04:06,6,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240408_95591,USER_4436,TRK_7577,4/8/2024,2:59:02,2,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240225_14939,USER_4459,TRK_9701,2/25/2024,0:40:49,0,Mobile,125,FALSE,TRUE,FALSE,FALSE
STR_20240201_62082,USER_4485,TRK_3907,2/1/2024,21:16:53,21,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240523_61201,USER_4512,TRK_2416,5/23/2024,23:05:25,23,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240614_05156,USER_4543,TRK_3893,6/14/2024,2:34:54,2,Smart Speaker,210,TRUE,FALSE,FALSE,TRUE
STR_20240516_56990,USER_4546,TRK_5673,5/16/2024,21:51:58,21,Desktop,120,FALSE,TRUE,FALSE,FALSE
STR_20240416_16301,USER_4550,TRK_1767,4/16/2024,23:51:14,23,Mobile,143,FALSE,TRUE,FALSE,FALSE
STR_20240308_69057,USER_4553,TRK_4024,3/8/2024,22:32:43,22,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240227_72251,USER_4558,TRK_7791,2/27/2024,11:51:13,11,Smart Speaker,210,TRUE,FALSE,TRUE,TRUE
STR_20240430_27929,USER_4558,TRK_5108,4/30/2024,21:48:27,21,Desktop,84,FALSE,TRUE,FALSE,TRUE
STR_20240208_77416,USER_4568,TRK_1646,2/8/2024,18:33:41,18,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240429_15841,USER_4572,TRK_1450,4/29/2024,21:11:04,21,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240225_98199,USER_4575,TRK_3931,2/25/2024,23:06:06,23,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240207_60698,USER_4581,TRK_8195,2/7/2024,4:55:17,4,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240202_84581,USER_4582,TRK_7226,2/2/2024,16:07:38,16,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240331_38251,USER_4595,TRK_3376,3/31/2024,14:43:33,14,Mobile,123,FALSE,TRUE,FALSE,FALSE
STR_20240214_24663,USER_4596,TRK_4035,2/14/2024,22:05:30,22,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240224_83033,USER_4607,TRK_2816,2/24/2024,8:02:14,8,Mobile,63,FALSE,TRUE,FALSE,FALSE
STR_20240108_63991,USER_4609,TRK_8253,1/8/2024,0:48:58,0,Desktop,110,FALSE,TRUE,FALSE,FALSE
STR_20240125_63197,USER_4616,TRK_5955,1/25/2024,0:23:48,0,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240208_35927,USER_4618,TRK_6905,2/8/2024,0:26:07,0,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240626_24329,USER_4618,TRK_2642,6/26/2024,12:30:51,12,Mobile,113,FALSE,TRUE,FALSE,FALSE
STR_20240210_91820,USER_4624,TRK_4475,2/10/2024,12:27:09,12,Mobile,79,FALSE,TRUE,FALSE,TRUE
STR_20240416_91657,USER_4629,TRK_1700,4/16/2024,14:25:11,14,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240513_32785,USER_4634,TRK_3085,5/13/2024,12:00:59,12,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240510_79035,USER_4638,TRK_4842,5/10/2024,14:58:14,14,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240415_07129,USER_4648,TRK_3971,4/15/2024,22:54:32,22,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240515_10323,USER_4648,TRK_4946,5/15/2024,22:38:20,22,Smart Speaker,103,FALSE,TRUE,FALSE,FALSE
STR_20240326_98992,USER_4653,TRK_8571,3/26/2024,1:37:48,1,Desktop,210,TRUE,FALSE,TRUE,FALSE
STR_20240611_01259,USER_4664,TRK_5914,6/11/2024,1:30:07,1,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240414_12517,USER_4679,TRK_5133,4/14/2024,13:20:59,13,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240516_39728,USER_4687,TRK_6714,5/16/2024,22:01:32,22,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240315_14970,USER_4692,TRK_2854,3/15/2024,0:14:34,0,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240325_44533,USER_4693,TRK_4310,3/25/2024,16:36:43,16,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240107_16513,USER_4696,TRK_4172,1/7/2024,12:21:37,12,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240112_02368,USER_4707,TRK_1000,1/12/2024,9:49:32,9,Mobile,210,TRUE,FALSE,TRUE,FALSE
STR_20240118_28785,USER_4710,TRK_2382,1/18/2024,12:18:41,12,Desktop,210,TRUE,FALSE,FALSE,FALSE
STR_20240125_98838,USER_4712,TRK_3076,1/25/2024,9:42:55,9,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240214_89438,USER_4714,TRK_5333,2/14/2024,6:15:23,6,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240611_05297,USER_4726,TRK_3379,6/11/2024,17:17:32,17,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240307_75885,USER_4753,TRK_1255,3/7/2024,22:03:47,22,Mobile,210,TRUE,FALSE,FALSE,TRUE
STR_20240123_04278,USER_4762,TRK_9247,1/23/2024,20:06:05,20,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240215_65553,USER_4765,TRK_7888,2/15/2024,10:13:31,10,Smart Speaker,210,TRUE,FALSE,FALSE,FALSE
STR_20240404_96203,USER_4780,TRK_1538,4/4/2024,23:59:22,23,Desktop,210,TRUE,FALSE,FALSE,TRUE
STR_20240226_10988,USER_4789,TRK_9413,2/26/2024,13:56:35,13,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240301_86899,USER_4790,TRK_1967,3/1/2024,2:31:11,2,Mobile,123,FALSE,TRUE,FALSE,FALSE
STR_20240328_98008,USER_4804,TRK_8920,3/28/2024,21:50:48,21,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240423_48697,USER_4815,TRK_7046,4/23/2024,2:18:15,2,Mobile,210,TRUE,FALSE,TRUE,TRUE
STR_20240226_58962,USER_4823,TRK_5594,2/26/2024,18:13:23,18,Smart Speaker,210,TRUE,FALSE,TRUE,FALSE
STR_20240504_05013,USER_4824,TRK_3013,5/4/2024,2:11:28,2,Mobile,210,TRUE,FALSE,FALSE,FALSE
STR_20240207_42438,USER_4824,TRK_4898,2/7/2024,23:34:16,23,Mobile,85,FALSE,TRUE,FALSE,FALSE
